state,district,date,sex,age,population
Johor,Johor Bahru,1/1/2022,male,75-79,3.5
Johor,Johor Bahru,1/1/2022,male,75-79,0.7
Johor,Johor Bahru,1/1/2022,male,75-79,0
Johor,Johor Bahru,1/1/2022,male,75-79,0.6
Johor,Johor Bahru,1/1/2022,male,80-84,5.3
Johor,Johor Bahru,1/1/2022,male,80-84,2.2
Johor,Johor Bahru,1/1/2022,male,80-84,0.1
Johor,Johor Bahru,1/1/2022,male,80-84,2
Johor,Johor Bahru,1/1/2022,male,80-84,0.3
Johor,Johor Bahru,1/1/2022,male,80-84,0
Johor,Johor Bahru,1/1/2022,male,80-84,0.6
Johor,Johor Bahru,1/1/2022,male,85+,5
Johor,Johor Bahru,1/1/2022,male,85+,2.1
Johor,Johor Bahru,1/1/2022,male,85+,0.2
Johor,Johor Bahru,1/1/2022,male,85+,1.6
Johor,Johor Bahru,1/1/2022,male,85+,0.4
Johor,Johor Bahru,1/1/2022,male,85+,0
Johor,Johor Bahru,1/1/2022,male,85+,0.8
Johor,Kluang,1/1/2022,female,0-4,9.3
Johor,Kluang,1/1/2022,female,0-4,6.9
Johor,Kluang,1/1/2022,female,0-4,0.3
Johor,Kluang,1/1/2022,female,0-4,1.6
Johor,Kluang,1/1/2022,female,0-4,0.5
Johor,Kluang,1/1/2022,female,0-4,0
Johor,Kluang,1/1/2022,female,0-4,0
Johor,Kluang,1/1/2022,female,5-9,11.7
Johor,Kluang,1/1/2022,female,5-9,7.2
Johor,Kluang,1/1/2022,female,5-9,0.2
Johor,Kluang,1/1/2022,female,5-9,3.3
Johor,Kluang,1/1/2022,female,5-9,0.9
Johor,Kluang,1/1/2022,female,5-9,0
Johor,Kluang,1/1/2022,female,5-9,0
Johor,Kluang,1/1/2022,female,10-14,14.6
Johor,Kluang,1/1/2022,female,10-14,8.6
Johor,Kluang,1/1/2022,female,10-14,0.3
Johor,Kluang,1/1/2022,female,10-14,4.4
Johor,Kluang,1/1/2022,female,10-14,1.3
Johor,Kluang,1/1/2022,female,10-14,0
Johor,Kluang,1/1/2022,female,10-14,0
Johor,Kluang,1/1/2022,female,15-19,12.8
Johor,Kluang,1/1/2022,female,15-19,7.4
Johor,Kluang,1/1/2022,female,15-19,0.2
Johor,Kluang,1/1/2022,female,15-19,3.9
Johor,Kluang,1/1/2022,female,15-19,1.1
Johor,Kluang,1/1/2022,female,15-19,0.1
Johor,Kluang,1/1/2022,female,15-19,0.1
Johor,Kluang,1/1/2022,female,20-24,13.2
Johor,Kluang,1/1/2022,female,20-24,7.4
Johor,Kluang,1/1/2022,female,20-24,0.2
Johor,Kluang,1/1/2022,female,20-24,3.9
Johor,Kluang,1/1/2022,female,20-24,1.1
Johor,Kluang,1/1/2022,female,20-24,0.1
Johor,Kluang,1/1/2022,female,20-24,0.5
Johor,Kluang,1/1/2022,female,25-29,12
Johor,Kluang,1/1/2022,female,25-29,6.6
Johor,Kluang,1/1/2022,female,25-29,0.1
Johor,Kluang,1/1/2022,female,25-29,3.7
Johor,Kluang,1/1/2022,female,25-29,1.1
Johor,Kluang,1/1/2022,female,25-29,0
Johor,Kluang,1/1/2022,female,25-29,0.4
Johor,Kluang,1/1/2022,female,30-34,11.5
Johor,Kluang,1/1/2022,female,30-34,6.5
Johor,Kluang,1/1/2022,female,30-34,0.1
Johor,Kluang,1/1/2022,female,30-34,3.5
Johor,Kluang,1/1/2022,female,30-34,1
Johor,Kluang,1/1/2022,female,30-34,0
Johor,Kluang,1/1/2022,female,30-34,0.3
Johor,Kluang,1/1/2022,female,35-39,11.3
Johor,Kluang,1/1/2022,female,35-39,6.5
Johor,Kluang,1/1/2022,female,35-39,0.2
Johor,Kluang,1/1/2022,female,35-39,3.4
Johor,Kluang,1/1/2022,female,35-39,1
Johor,Kluang,1/1/2022,female,35-39,0
Johor,Kluang,1/1/2022,female,35-39,0.2
Johor,Kluang,1/1/2022,female,40-44,10
Johor,Kluang,1/1/2022,female,40-44,5.4
Johor,Kluang,1/1/2022,female,40-44,0.1
Johor,Kluang,1/1/2022,female,40-44,3.2
Johor,Kluang,1/1/2022,female,40-44,1.1
Johor,Kluang,1/1/2022,female,40-44,0
Johor,Kluang,1/1/2022,female,40-44,0.2
Johor,Kluang,1/1/2022,female,45-49,8.6
Johor,Kluang,1/1/2022,female,45-49,4.4
Johor,Kluang,1/1/2022,female,45-49,0.1
Johor,Kluang,1/1/2022,female,45-49,3.1
Johor,Kluang,1/1/2022,female,45-49,0.9
Johor,Kluang,1/1/2022,female,45-49,0
Johor,Kluang,1/1/2022,female,45-49,0.1
Johor,Kluang,1/1/2022,female,50-54,8.3
Johor,Kluang,1/1/2022,female,50-54,4.2
Johor,Kluang,1/1/2022,female,50-54,0.1
Johor,Kluang,1/1/2022,female,50-54,3
Johor,Kluang,1/1/2022,female,50-54,0.8
Johor,Kluang,1/1/2022,female,50-54,0
Johor,Kluang,1/1/2022,female,50-54,0.1
Johor,Kluang,1/1/2022,female,55-59,7.3
Johor,Kluang,1/1/2022,female,55-59,3.8
Johor,Kluang,1/1/2022,female,55-59,0.1
Johor,Kluang,1/1/2022,female,55-59,2.6
Johor,Kluang,1/1/2022,female,55-59,0.6
Johor,Kluang,1/1/2022,female,55-59,0
Johor,Kluang,1/1/2022,female,55-59,0.1
Johor,Kluang,1/1/2022,female,60-64,6.3
Johor,Kluang,1/1/2022,female,60-64,3.3
Johor,Kluang,1/1/2022,female,60-64,0
Johor,Kluang,1/1/2022,female,60-64,2.4
Johor,Kluang,1/1/2022,female,60-64,0.6
Johor,Kluang,1/1/2022,female,60-64,0
Johor,Kluang,1/1/2022,female,60-64,0.1
Johor,Kluang,1/1/2022,female,65-69,4.1
Johor,Kluang,1/1/2022,female,65-69,2.2
Johor,Kluang,1/1/2022,female,65-69,0
Johor,Kluang,1/1/2022,female,65-69,1.4
Johor,Kluang,1/1/2022,female,65-69,0.4
Johor,Kluang,1/1/2022,female,65-69,0
Johor,Kluang,1/1/2022,female,65-69,0.1
Johor,Kluang,1/1/2022,female,70-74,2.4
Johor,Kluang,1/1/2022,female,70-74,1.3
Johor,Kluang,1/1/2022,female,70-74,0
Johor,Kluang,1/1/2022,female,70-74,0.7
Johor,Kluang,1/1/2022,female,70-74,0.2
Johor,Kluang,1/1/2022,female,70-74,0
Johor,Kluang,1/1/2022,female,70-74,0.1
Johor,Kluang,1/1/2022,female,75-79,1.4
Johor,Kluang,1/1/2022,female,75-79,0.8
Johor,Kluang,1/1/2022,female,75-79,0
Johor,Kluang,1/1/2022,female,75-79,0.5
Johor,Kluang,1/1/2022,female,75-79,0.1
Johor,Kluang,1/1/2022,female,75-79,0
Johor,Kluang,1/1/2022,female,75-79,0
Johor,Kluang,1/1/2022,female,80-84,0.8
Johor,Kluang,1/1/2022,female,80-84,0.4
Johor,Kluang,1/1/2022,female,80-84,0
Johor,Kluang,1/1/2022,female,80-84,0.2
Johor,Kluang,1/1/2022,female,80-84,0.1
Johor,Kluang,1/1/2022,female,80-84,0
Johor,Kluang,1/1/2022,female,80-84,0
Johor,Kluang,1/1/2022,female,85+,0.4
Johor,Kluang,1/1/2022,female,85+,0.3
Johor,Kluang,1/1/2022,female,85+,0
Johor,Kluang,1/1/2022,female,85+,0
Johor,Kluang,1/1/2022,female,85+,0
Johor,Kluang,1/1/2022,female,85+,0
Johor,Kluang,1/1/2022,female,85+,0
Johor,Kluang,1/1/2022,male,0-4,9.6
Johor,Kluang,1/1/2022,male,0-4,7.1
Johor,Kluang,1/1/2022,male,0-4,0.3
Johor,Kluang,1/1/2022,male,0-4,1.7
Johor,Kluang,1/1/2022,male,0-4,0.5
Johor,Kluang,1/1/2022,male,0-4,0
Johor,Kluang,1/1/2022,male,0-4,0
Johor,Kluang,1/1/2022,male,5-9,11.3
Johor,Kluang,1/1/2022,male,5-9,7.4
Johor,Kluang,1/1/2022,male,5-9,0.2
Johor,Kluang,1/1/2022,male,5-9,2.9
Johor,Kluang,1/1/2022,male,5-9,0.7
Johor,Kluang,1/1/2022,male,5-9,0
Johor,Kluang,1/1/2022,male,5-9,0
Johor,Kluang,1/1/2022,male,10-14,15.3
Johor,Kluang,1/1/2022,male,10-14,9.1
Johor,Kluang,1/1/2022,male,10-14,0.3
Johor,Kluang,1/1/2022,male,10-14,4.8
Johor,Kluang,1/1/2022,male,10-14,1.1
Johor,Kluang,1/1/2022,male,10-14,0
Johor,Kluang,1/1/2022,male,10-14,0
Johor,Kluang,1/1/2022,male,15-19,14.8
Johor,Kluang,1/1/2022,male,15-19,7.9
Johor,Kluang,1/1/2022,male,15-19,0.2
Johor,Kluang,1/1/2022,male,15-19,4.1
Johor,Kluang,1/1/2022,male,15-19,1.1
Johor,Kluang,1/1/2022,male,15-19,0.2
Johor,Kluang,1/1/2022,male,15-19,1.3
Johor,Kluang,1/1/2022,male,20-24,19.5
Johor,Kluang,1/1/2022,male,20-24,8
Johor,Kluang,1/1/2022,male,20-24,0.2
Johor,Kluang,1/1/2022,male,20-24,4.2
Johor,Kluang,1/1/2022,male,20-24,1.1
Johor,Kluang,1/1/2022,male,20-24,0.3
Johor,Kluang,1/1/2022,male,20-24,5.7
Johor,Kluang,1/1/2022,male,25-29,18.6
Johor,Kluang,1/1/2022,male,25-29,7.2
Johor,Kluang,1/1/2022,male,25-29,0.1
Johor,Kluang,1/1/2022,male,25-29,3.9
Johor,Kluang,1/1/2022,male,25-29,1
Johor,Kluang,1/1/2022,male,25-29,0
Johor,Kluang,1/1/2022,male,25-29,6.4
Johor,Kluang,1/1/2022,male,30-34,16
Johor,Kluang,1/1/2022,male,30-34,7
Johor,Kluang,1/1/2022,male,30-34,0.2
Johor,Kluang,1/1/2022,male,30-34,3.6
Johor,Kluang,1/1/2022,male,30-34,1
Johor,Kluang,1/1/2022,male,30-34,0
Johor,Kluang,1/1/2022,male,30-34,4.2
Johor,Kluang,1/1/2022,male,35-39,14.7
Johor,Kluang,1/1/2022,male,35-39,6.8
Johor,Kluang,1/1/2022,male,35-39,0.3
Johor,Kluang,1/1/2022,male,35-39,3.6
Johor,Kluang,1/1/2022,male,35-39,1
Johor,Kluang,1/1/2022,male,35-39,0
Johor,Kluang,1/1/2022,male,35-39,2.9
Johor,Kluang,1/1/2022,male,40-44,12.4
Johor,Kluang,1/1/2022,male,40-44,5.7
Johor,Kluang,1/1/2022,male,40-44,0.2
Johor,Kluang,1/1/2022,male,40-44,3.5
Johor,Kluang,1/1/2022,male,40-44,1.1
Johor,Kluang,1/1/2022,male,40-44,0
Johor,Kluang,1/1/2022,male,40-44,1.9
Johor,Kluang,1/1/2022,male,45-49,10.4
Johor,Kluang,1/1/2022,male,45-49,4.6
Johor,Kluang,1/1/2022,male,45-49,0.2
Johor,Kluang,1/1/2022,male,45-49,3.3
Johor,Kluang,1/1/2022,male,45-49,0.8
Johor,Kluang,1/1/2022,male,45-49,0.1
Johor,Kluang,1/1/2022,male,45-49,1.3
Johor,Kluang,1/1/2022,male,50-54,9
Johor,Kluang,1/1/2022,male,50-54,4.2
Johor,Kluang,1/1/2022,male,50-54,0.1
Johor,Kluang,1/1/2022,male,50-54,3.1
Johor,Kluang,1/1/2022,male,50-54,0.7
Johor,Kluang,1/1/2022,male,50-54,0
Johor,Kluang,1/1/2022,male,50-54,0.9
Johor,Kluang,1/1/2022,male,55-59,8.2
Johor,Kluang,1/1/2022,male,55-59,3.9
Johor,Kluang,1/1/2022,male,55-59,0.1
Johor,Kluang,1/1/2022,male,55-59,2.8
Johor,Kluang,1/1/2022,male,55-59,0.6
Johor,Kluang,1/1/2022,male,55-59,0
Johor,Kluang,1/1/2022,male,55-59,0.7
Johor,Kluang,1/1/2022,male,60-64,6.7
Johor,Kluang,1/1/2022,male,60-64,3.2
Johor,Kluang,1/1/2022,male,60-64,0.1
Johor,Kluang,1/1/2022,male,60-64,2.4
Johor,Kluang,1/1/2022,male,60-64,0.5
Johor,Kluang,1/1/2022,male,60-64,0.1
Johor,Kluang,1/1/2022,male,60-64,0.4
Johor,Kluang,1/1/2022,male,65-69,4.7
Johor,Kluang,1/1/2022,male,65-69,2.1
Johor,Kluang,1/1/2022,male,65-69,0.1
Johor,Kluang,1/1/2022,male,65-69,1.4
Johor,Kluang,1/1/2022,male,65-69,0.3
Johor,Kluang,1/1/2022,male,65-69,0.1
Johor,Kluang,1/1/2022,male,65-69,0.7
Johor,Kluang,1/1/2022,male,70-74,2.8
Johor,Kluang,1/1/2022,male,70-74,1.3
Johor,Kluang,1/1/2022,male,70-74,0
Johor,Kluang,1/1/2022,male,70-74,0.8
Johor,Kluang,1/1/2022,male,70-74,0.2
Johor,Kluang,1/1/2022,male,70-74,0
Johor,Kluang,1/1/2022,male,70-74,0.5
Johor,Kluang,1/1/2022,male,75-79,1.6
Johor,Kluang,1/1/2022,male,75-79,0.7
Johor,Kluang,1/1/2022,male,75-79,0
Johor,Kluang,1/1/2022,male,75-79,0.5
Johor,Kluang,1/1/2022,male,75-79,0.1
Johor,Kluang,1/1/2022,male,75-79,0
Johor,Kluang,1/1/2022,male,75-79,0.3
Johor,Kluang,1/1/2022,male,80-84,1
Johor,Kluang,1/1/2022,male,80-84,0.4
Johor,Kluang,1/1/2022,male,80-84,0
Johor,Kluang,1/1/2022,male,80-84,0.2
Johor,Kluang,1/1/2022,male,80-84,0.1
Johor,Kluang,1/1/2022,male,80-84,0
Johor,Kluang,1/1/2022,male,80-84,0.3
Johor,Kluang,1/1/2022,male,85+,1
Johor,Kluang,1/1/2022,male,85+,0.4
Johor,Kluang,1/1/2022,male,85+,0
Johor,Kluang,1/1/2022,male,85+,0.2
Johor,Kluang,1/1/2022,male,85+,0.1
Johor,Kluang,1/1/2022,male,85+,0
Johor,Kluang,1/1/2022,male,85+,0.3
Johor,Kota Tinggi,1/1/2022,female,0-4,8.7
Johor,Kota Tinggi,1/1/2022,female,0-4,7.9
Johor,Kota Tinggi,1/1/2022,female,0-4,0.2
Johor,Kota Tinggi,1/1/2022,female,0-4,0.3
Johor,Kota Tinggi,1/1/2022,female,0-4,0.1
Johor,Kota Tinggi,1/1/2022,female,0-4,0
Johor,Kota Tinggi,1/1/2022,female,0-4,0.1
Johor,Kota Tinggi,1/1/2022,female,5-9,8.2
Johor,Kota Tinggi,1/1/2022,female,5-9,7.3
Johor,Kota Tinggi,1/1/2022,female,5-9,0.1
Johor,Kota Tinggi,1/1/2022,female,5-9,0.5
Johor,Kota Tinggi,1/1/2022,female,5-9,0.2
Johor,Kota Tinggi,1/1/2022,female,5-9,0
Johor,Kota Tinggi,1/1/2022,female,5-9,0.1
Johor,Kota Tinggi,1/1/2022,female,10-14,8.9
Johor,Kota Tinggi,1/1/2022,female,10-14,7.7
Johor,Kota Tinggi,1/1/2022,female,10-14,0.2
Johor,Kota Tinggi,1/1/2022,female,10-14,0.7
Johor,Kota Tinggi,1/1/2022,female,10-14,0.2
Johor,Kota Tinggi,1/1/2022,female,10-14,0
Johor,Kota Tinggi,1/1/2022,female,10-14,0
Johor,Kota Tinggi,1/1/2022,female,15-19,9
Johor,Kota Tinggi,1/1/2022,female,15-19,7.8
Johor,Kota Tinggi,1/1/2022,female,15-19,0.1
Johor,Kota Tinggi,1/1/2022,female,15-19,0.7
Johor,Kota Tinggi,1/1/2022,female,15-19,0.2
Johor,Kota Tinggi,1/1/2022,female,15-19,0
Johor,Kota Tinggi,1/1/2022,female,15-19,0.1
Johor,Kota Tinggi,1/1/2022,female,20-24,9.8
Johor,Kota Tinggi,1/1/2022,female,20-24,8.3
Johor,Kota Tinggi,1/1/2022,female,20-24,0.1
Johor,Kota Tinggi,1/1/2022,female,20-24,0.8
Johor,Kota Tinggi,1/1/2022,female,20-24,0.3
Johor,Kota Tinggi,1/1/2022,female,20-24,0.1
Johor,Kota Tinggi,1/1/2022,female,20-24,0.3
Johor,Kota Tinggi,1/1/2022,female,25-29,8.8
Johor,Kota Tinggi,1/1/2022,female,25-29,7.4
Johor,Kota Tinggi,1/1/2022,female,25-29,0.1
Johor,Kota Tinggi,1/1/2022,female,25-29,0.8
Johor,Kota Tinggi,1/1/2022,female,25-29,0.2
Johor,Kota Tinggi,1/1/2022,female,25-29,0
Johor,Kota Tinggi,1/1/2022,female,25-29,0.2
Johor,Kota Tinggi,1/1/2022,female,30-34,8.6
Johor,Kota Tinggi,1/1/2022,female,30-34,7.3
Johor,Kota Tinggi,1/1/2022,female,30-34,0.1
Johor,Kota Tinggi,1/1/2022,female,30-34,0.7
Johor,Kota Tinggi,1/1/2022,female,30-34,0.2
Johor,Kota Tinggi,1/1/2022,female,30-34,0
Johor,Kota Tinggi,1/1/2022,female,30-34,0.2
Johor,Kota Tinggi,1/1/2022,female,35-39,8.5
Johor,Kota Tinggi,1/1/2022,female,35-39,7.3
Johor,Kota Tinggi,1/1/2022,female,35-39,0.1
Johor,Kota Tinggi,1/1/2022,female,35-39,0.7
Johor,Kota Tinggi,1/1/2022,female,35-39,0.2
Johor,Kota Tinggi,1/1/2022,female,35-39,0
Johor,Kota Tinggi,1/1/2022,female,35-39,0.1
Johor,Kota Tinggi,1/1/2022,female,40-44,7.2
Johor,Kota Tinggi,1/1/2022,female,40-44,6
Johor,Kota Tinggi,1/1/2022,female,40-44,0.1
Johor,Kota Tinggi,1/1/2022,female,40-44,0.7
Johor,Kota Tinggi,1/1/2022,female,40-44,0.2
Johor,Kota Tinggi,1/1/2022,female,40-44,0
Johor,Kota Tinggi,1/1/2022,female,40-44,0.1
Johor,Kota Tinggi,1/1/2022,female,45-49,5.9
Johor,Kota Tinggi,1/1/2022,female,45-49,4.9
Johor,Kota Tinggi,1/1/2022,female,45-49,0.1
Johor,Kota Tinggi,1/1/2022,female,45-49,0.6
Johor,Kota Tinggi,1/1/2022,female,45-49,0.2
Johor,Kota Tinggi,1/1/2022,female,45-49,0
Johor,Kota Tinggi,1/1/2022,female,45-49,0.1
Johor,Kota Tinggi,1/1/2022,female,50-54,5.7
Johor,Kota Tinggi,1/1/2022,female,50-54,4.8
Johor,Kota Tinggi,1/1/2022,female,50-54,0.1
Johor,Kota Tinggi,1/1/2022,female,50-54,0.6
Johor,Kota Tinggi,1/1/2022,female,50-54,0.2
Johor,Kota Tinggi,1/1/2022,female,50-54,0
Johor,Kota Tinggi,1/1/2022,female,50-54,0.1
Johor,Kota Tinggi,1/1/2022,female,55-59,5.1
Johor,Kota Tinggi,1/1/2022,female,55-59,4.3
Johor,Kota Tinggi,1/1/2022,female,55-59,0
Johor,Kota Tinggi,1/1/2022,female,55-59,0.6
Johor,Kota Tinggi,1/1/2022,female,55-59,0.1
Johor,Kota Tinggi,1/1/2022,female,55-59,0
Johor,Kota Tinggi,1/1/2022,female,55-59,0
Johor,Kota Tinggi,1/1/2022,female,60-64,4.4
Johor,Kota Tinggi,1/1/2022,female,60-64,3.7
Johor,Kota Tinggi,1/1/2022,female,60-64,0
Johor,Kota Tinggi,1/1/2022,female,60-64,0.5
Johor,Kota Tinggi,1/1/2022,female,60-64,0.1
Johor,Kota Tinggi,1/1/2022,female,60-64,0
Johor,Kota Tinggi,1/1/2022,female,60-64,0
Johor,Kota Tinggi,1/1/2022,female,65-69,3.1
Johor,Kota Tinggi,1/1/2022,female,65-69,2.4
Johor,Kota Tinggi,1/1/2022,female,65-69,0
Johor,Kota Tinggi,1/1/2022,female,65-69,0.3
Johor,Kota Tinggi,1/1/2022,female,65-69,0.1
Johor,Kota Tinggi,1/1/2022,female,65-69,0
Johor,Kota Tinggi,1/1/2022,female,65-69,0.2
Johor,Kota Tinggi,1/1/2022,female,70-74,1.8
Johor,Kota Tinggi,1/1/2022,female,70-74,1.5
Johor,Kota Tinggi,1/1/2022,female,70-74,0
Johor,Kota Tinggi,1/1/2022,female,70-74,0.2
Johor,Kota Tinggi,1/1/2022,female,70-74,0
Johor,Kota Tinggi,1/1/2022,female,70-74,0
Johor,Kota Tinggi,1/1/2022,female,70-74,0.1
Johor,Kota Tinggi,1/1/2022,female,75-79,1.1
Johor,Kota Tinggi,1/1/2022,female,75-79,0.9
Johor,Kota Tinggi,1/1/2022,female,75-79,0
Johor,Kota Tinggi,1/1/2022,female,75-79,0.1
Johor,Kota Tinggi,1/1/2022,female,75-79,0
Johor,Kota Tinggi,1/1/2022,female,75-79,0
Johor,Kota Tinggi,1/1/2022,female,75-79,0.1
Johor,Kota Tinggi,1/1/2022,female,80-84,0.7
Johor,Kota Tinggi,1/1/2022,female,80-84,0.5
Johor,Kota Tinggi,1/1/2022,female,80-84,0
Johor,Kota Tinggi,1/1/2022,female,80-84,0
Johor,Kota Tinggi,1/1/2022,female,80-84,0
Johor,Kota Tinggi,1/1/2022,female,80-84,0
Johor,Kota Tinggi,1/1/2022,female,80-84,0.1
Johor,Kota Tinggi,1/1/2022,female,85+,0.5
Johor,Kota Tinggi,1/1/2022,female,85+,0.4
Johor,Kota Tinggi,1/1/2022,female,85+,0
Johor,Kota Tinggi,1/1/2022,female,85+,0
Johor,Kota Tinggi,1/1/2022,female,85+,0
Johor,Kota Tinggi,1/1/2022,female,85+,0
Johor,Kota Tinggi,1/1/2022,female,85+,0.1
Johor,Kota Tinggi,1/1/2022,male,0-4,8.8
Johor,Kota Tinggi,1/1/2022,male,0-4,8.1
Johor,Kota Tinggi,1/1/2022,male,0-4,0.2
Johor,Kota Tinggi,1/1/2022,male,0-4,0.4
Johor,Kota Tinggi,1/1/2022,male,0-4,0.1
Johor,Kota Tinggi,1/1/2022,male,0-4,0
Johor,Kota Tinggi,1/1/2022,male,0-4,0.1
Johor,Kota Tinggi,1/1/2022,male,5-9,8.5
Johor,Kota Tinggi,1/1/2022,male,5-9,7.6
Johor,Kota Tinggi,1/1/2022,male,5-9,0.1
Johor,Kota Tinggi,1/1/2022,male,5-9,0.5
Johor,Kota Tinggi,1/1/2022,male,5-9,0.2
Johor,Kota Tinggi,1/1/2022,male,5-9,0
Johor,Kota Tinggi,1/1/2022,male,5-9,0.1
Johor,Kota Tinggi,1/1/2022,male,10-14,9.6
Johor,Kota Tinggi,1/1/2022,male,10-14,8.4
Johor,Kota Tinggi,1/1/2022,male,10-14,0.1
Johor,Kota Tinggi,1/1/2022,male,10-14,0.7
Johor,Kota Tinggi,1/1/2022,male,10-14,0.2
Johor,Kota Tinggi,1/1/2022,male,10-14,0
Johor,Kota Tinggi,1/1/2022,male,10-14,0.1
Johor,Kota Tinggi,1/1/2022,male,15-19,10.2
Johor,Kota Tinggi,1/1/2022,male,15-19,8.5
Johor,Kota Tinggi,1/1/2022,male,15-19,0.2
Johor,Kota Tinggi,1/1/2022,male,15-19,0.8
Johor,Kota Tinggi,1/1/2022,male,15-19,0.2
Johor,Kota Tinggi,1/1/2022,male,15-19,0.1
Johor,Kota Tinggi,1/1/2022,male,15-19,0.5
Johor,Kota Tinggi,1/1/2022,male,20-24,12.5
Johor,Kota Tinggi,1/1/2022,male,20-24,8.9
Johor,Kota Tinggi,1/1/2022,male,20-24,0.1
Johor,Kota Tinggi,1/1/2022,male,20-24,0.9
Johor,Kota Tinggi,1/1/2022,male,20-24,0.3
Johor,Kota Tinggi,1/1/2022,male,20-24,0.1
Johor,Kota Tinggi,1/1/2022,male,20-24,2.2
Johor,Kota Tinggi,1/1/2022,male,25-29,11.6
Johor,Kota Tinggi,1/1/2022,male,25-29,8
Johor,Kota Tinggi,1/1/2022,male,25-29,0.1
Johor,Kota Tinggi,1/1/2022,male,25-29,0.9
Johor,Kota Tinggi,1/1/2022,male,25-29,0.2
Johor,Kota Tinggi,1/1/2022,male,25-29,0
Johor,Kota Tinggi,1/1/2022,male,25-29,2.5
Johor,Kota Tinggi,1/1/2022,male,30-34,10.6
Johor,Kota Tinggi,1/1/2022,male,30-34,7.8
Johor,Kota Tinggi,1/1/2022,male,30-34,0.1
Johor,Kota Tinggi,1/1/2022,male,30-34,0.8
Johor,Kota Tinggi,1/1/2022,male,30-34,0.2
Johor,Kota Tinggi,1/1/2022,male,30-34,0
Johor,Kota Tinggi,1/1/2022,male,30-34,1.6
Johor,Kota Tinggi,1/1/2022,male,35-39,9.9
Johor,Kota Tinggi,1/1/2022,male,35-39,7.5
Johor,Kota Tinggi,1/1/2022,male,35-39,0.2
Johor,Kota Tinggi,1/1/2022,male,35-39,0.8
Johor,Kota Tinggi,1/1/2022,male,35-39,0.2
Johor,Kota Tinggi,1/1/2022,male,35-39,0
Johor,Kota Tinggi,1/1/2022,male,35-39,1.1
Johor,Kota Tinggi,1/1/2022,male,40-44,8.3
Johor,Kota Tinggi,1/1/2022,male,40-44,6.3
Johor,Kota Tinggi,1/1/2022,male,40-44,0.2
Johor,Kota Tinggi,1/1/2022,male,40-44,0.8
Johor,Kota Tinggi,1/1/2022,male,40-44,0.2
Johor,Kota Tinggi,1/1/2022,male,40-44,0
Johor,Kota Tinggi,1/1/2022,male,40-44,0.7
Johor,Kota Tinggi,1/1/2022,male,45-49,6.7
Johor,Kota Tinggi,1/1/2022,male,45-49,5.1
Johor,Kota Tinggi,1/1/2022,male,45-49,0.2
Johor,Kota Tinggi,1/1/2022,male,45-49,0.7
Johor,Kota Tinggi,1/1/2022,male,45-49,0.2
Johor,Kota Tinggi,1/1/2022,male,45-49,0
Johor,Kota Tinggi,1/1/2022,male,45-49,0.5
Johor,Kota Tinggi,1/1/2022,male,50-54,5.9
Johor,Kota Tinggi,1/1/2022,male,50-54,4.6
Johor,Kota Tinggi,1/1/2022,male,50-54,0.1
Johor,Kota Tinggi,1/1/2022,male,50-54,0.7
Johor,Kota Tinggi,1/1/2022,male,50-54,0.2
Johor,Kota Tinggi,1/1/2022,male,50-54,0
Johor,Kota Tinggi,1/1/2022,male,50-54,0.3
Johor,Kota Tinggi,1/1/2022,male,55-59,5.5
Johor,Kota Tinggi,1/1/2022,male,55-59,4.3
Johor,Kota Tinggi,1/1/2022,male,55-59,0.1
Johor,Kota Tinggi,1/1/2022,male,55-59,0.6
Johor,Kota Tinggi,1/1/2022,male,55-59,0.1
Johor,Kota Tinggi,1/1/2022,male,55-59,0
Johor,Kota Tinggi,1/1/2022,male,55-59,0.3
Johor,Kota Tinggi,1/1/2022,male,60-64,4.6
Johor,Kota Tinggi,1/1/2022,male,60-64,3.7
Johor,Kota Tinggi,1/1/2022,male,60-64,0.1
Johor,Kota Tinggi,1/1/2022,male,60-64,0.5
Johor,Kota Tinggi,1/1/2022,male,60-64,0.1
Johor,Kota Tinggi,1/1/2022,male,60-64,0
Johor,Kota Tinggi,1/1/2022,male,60-64,0.2
Johor,Kota Tinggi,1/1/2022,male,65-69,2.8
Johor,Kota Tinggi,1/1/2022,male,65-69,2.3
Johor,Kota Tinggi,1/1/2022,male,65-69,0
Johor,Kota Tinggi,1/1/2022,male,65-69,0.3
Johor,Kota Tinggi,1/1/2022,male,65-69,0.1
Johor,Kota Tinggi,1/1/2022,male,65-69,0
Johor,Kota Tinggi,1/1/2022,male,65-69,0.1
Johor,Kota Tinggi,1/1/2022,male,70-74,1.6
Johor,Kota Tinggi,1/1/2022,male,70-74,1.3
Johor,Kota Tinggi,1/1/2022,male,70-74,0
Johor,Kota Tinggi,1/1/2022,male,70-74,0.2
Johor,Kota Tinggi,1/1/2022,male,70-74,0
Johor,Kota Tinggi,1/1/2022,male,70-74,0
Johor,Kota Tinggi,1/1/2022,male,70-74,0.1
Johor,Kota Tinggi,1/1/2022,male,75-79,0.8
Johor,Kota Tinggi,1/1/2022,male,75-79,0.6
Johor,Kota Tinggi,1/1/2022,male,75-79,0
Johor,Kota Tinggi,1/1/2022,male,75-79,0.1
Johor,Kota Tinggi,1/1/2022,male,75-79,0
Johor,Kota Tinggi,1/1/2022,male,75-79,0
Johor,Kota Tinggi,1/1/2022,male,75-79,0.1
Johor,Kota Tinggi,1/1/2022,male,80-84,0.5
