state,district,date,sex,age,ethnicity,population
Sabah,Sandakan,1/1/2022,male,50-54,overall,8.9
Sabah,Sandakan,1/1/2022,male,55-59,overall,7.3
Sabah,Sandakan,1/1/2022,male,60-64,overall,6.1
Sabah,Sandakan,1/1/2022,male,65-69,overall,6.2
Sabah,Sandakan,1/1/2022,male,70-74,overall,3.4
Sabah,Sandakan,1/1/2022,male,75-79,overall,1.9
Sabah,Sandakan,1/1/2022,male,80-84,overall,0.9
Sabah,Sandakan,1/1/2022,male,85+,overall,1
Sabah,Semporna,1/1/2022,female,0-4,overall,7.2
Sabah,Semporna,1/1/2022,female,5-9,overall,6.9
Sabah,Semporna,1/1/2022,female,10-14,overall,6.7
Sabah,Semporna,1/1/2022,female,15-19,overall,8.2
Sabah,Semporna,1/1/2022,female,20-24,overall,9
Sabah,Semporna,1/1/2022,female,25-29,overall,9.6
Sabah,Semporna,1/1/2022,female,30-34,overall,7.4
Sabah,Semporna,1/1/2022,female,35-39,overall,6.6
Sabah,Semporna,1/1/2022,female,40-44,overall,4.9
Sabah,Semporna,1/1/2022,female,45-49,overall,3.5
Sabah,Semporna,1/1/2022,female,50-54,overall,2.9
Sabah,Semporna,1/1/2022,female,55-59,overall,2.3
Sabah,Semporna,1/1/2022,female,60-64,overall,1.8
Sabah,Semporna,1/1/2022,female,65-69,overall,1.7
Sabah,Semporna,1/1/2022,female,70-74,overall,0.9
Sabah,Semporna,1/1/2022,female,75-79,overall,0.5
Sabah,Semporna,1/1/2022,female,80-84,overall,0.3
Sabah,Semporna,1/1/2022,female,85+,overall,0.3
Sabah,Semporna,1/1/2022,male,0-4,overall,7.5
Sabah,Semporna,1/1/2022,male,5-9,overall,7.1
Sabah,Semporna,1/1/2022,male,10-14,overall,6.6
Sabah,Semporna,1/1/2022,male,15-19,overall,9
Sabah,Semporna,1/1/2022,male,20-24,overall,9.5
Sabah,Semporna,1/1/2022,male,25-29,overall,10.2
Sabah,Semporna,1/1/2022,male,30-34,overall,7.9
Sabah,Semporna,1/1/2022,male,35-39,overall,6.9
Sabah,Semporna,1/1/2022,male,40-44,overall,5.2
Sabah,Semporna,1/1/2022,male,45-49,overall,3.7
Sabah,Semporna,1/1/2022,male,50-54,overall,3
Sabah,Semporna,1/1/2022,male,55-59,overall,2.3
Sabah,Semporna,1/1/2022,male,60-64,overall,1.9
Sabah,Semporna,1/1/2022,male,65-69,overall,1.8
Sabah,Semporna,1/1/2022,male,70-74,overall,0.9
Sabah,Semporna,1/1/2022,male,75-79,overall,0.5
Sabah,Semporna,1/1/2022,male,80-84,overall,0.3
Sabah,Semporna,1/1/2022,male,85+,overall,0.3
Sabah,Sipitang,1/1/2022,female,0-4,overall,1.7
Sabah,Sipitang,1/1/2022,female,5-9,overall,1.8
Sabah,Sipitang,1/1/2022,female,10-14,overall,1.9
Sabah,Sipitang,1/1/2022,female,15-19,overall,1.8
Sabah,Sipitang,1/1/2022,female,20-24,overall,1.5
Sabah,Sipitang,1/1/2022,female,25-29,overall,1.4
Sabah,Sipitang,1/1/2022,female,30-34,overall,1.4
Sabah,Sipitang,1/1/2022,female,35-39,overall,1.4
Sabah,Sipitang,1/1/2022,female,40-44,overall,1.2
Sabah,Sipitang,1/1/2022,female,45-49,overall,1
Sabah,Sipitang,1/1/2022,female,50-54,overall,0.8
Sabah,Sipitang,1/1/2022,female,55-59,overall,0.7
Sabah,Sipitang,1/1/2022,female,60-64,overall,0.5
Sabah,Sipitang,1/1/2022,female,65-69,overall,0.4
Sabah,Sipitang,1/1/2022,female,70-74,overall,0.3
Sabah,Sipitang,1/1/2022,female,75-79,overall,0.2
Sabah,Sipitang,1/1/2022,female,80-84,overall,0.1
Sabah,Sipitang,1/1/2022,female,85+,overall,0.1
Sabah,Sipitang,1/1/2022,male,0-4,overall,1.8
Sabah,Sipitang,1/1/2022,male,5-9,overall,2
Sabah,Sipitang,1/1/2022,male,10-14,overall,2
Sabah,Sipitang,1/1/2022,male,15-19,overall,2.1
Sabah,Sipitang,1/1/2022,male,20-24,overall,1.8
Sabah,Sipitang,1/1/2022,male,25-29,overall,1.6
Sabah,Sipitang,1/1/2022,male,30-34,overall,1.5
Sabah,Sipitang,1/1/2022,male,35-39,overall,1.5
Sabah,Sipitang,1/1/2022,male,40-44,overall,1.3
Sabah,Sipitang,1/1/2022,male,45-49,overall,1
Sabah,Sipitang,1/1/2022,male,50-54,overall,0.9
Sabah,Sipitang,1/1/2022,male,55-59,overall,0.8
Sabah,Sipitang,1/1/2022,male,60-64,overall,0.6
Sabah,Sipitang,1/1/2022,male,65-69,overall,0.5
Sabah,Sipitang,1/1/2022,male,70-74,overall,0.3
Sabah,Sipitang,1/1/2022,male,75-79,overall,0.2
Sabah,Sipitang,1/1/2022,male,80-84,overall,0.1
Sabah,Sipitang,1/1/2022,male,85+,overall,0.1
Sabah,Tambunan,1/1/2022,female,0-4,overall,1.4
Sabah,Tambunan,1/1/2022,female,5-9,overall,1.4
Sabah,Tambunan,1/1/2022,female,10-14,overall,1.7
Sabah,Tambunan,1/1/2022,female,15-19,overall,1.5
Sabah,Tambunan,1/1/2022,female,20-24,overall,1.4
Sabah,Tambunan,1/1/2022,female,25-29,overall,1.4
Sabah,Tambunan,1/1/2022,female,30-34,overall,1.3
Sabah,Tambunan,1/1/2022,female,35-39,overall,1.2
Sabah,Tambunan,1/1/2022,female,40-44,overall,0.9
Sabah,Tambunan,1/1/2022,female,45-49,overall,0.7
Sabah,Tambunan,1/1/2022,female,50-54,overall,0.6
Sabah,Tambunan,1/1/2022,female,55-59,overall,0.5
Sabah,Tambunan,1/1/2022,female,60-64,overall,0.4
Sabah,Tambunan,1/1/2022,female,65-69,overall,0.4
Sabah,Tambunan,1/1/2022,female,70-74,overall,0.3
Sabah,Tambunan,1/1/2022,female,75-79,overall,0.1
Sabah,Tambunan,1/1/2022,female,80-84,overall,0.1
Sabah,Tambunan,1/1/2022,female,85+,overall,0.1
Sabah,Tambunan,1/1/2022,male,0-4,overall,1.7
Sabah,Tambunan,1/1/2022,male,5-9,overall,1.6
Sabah,Tambunan,1/1/2022,male,10-14,overall,1.8
Sabah,Tambunan,1/1/2022,male,15-19,overall,1.7
Sabah,Tambunan,1/1/2022,male,20-24,overall,1.4
Sabah,Tambunan,1/1/2022,male,25-29,overall,1.4
Sabah,Tambunan,1/1/2022,male,30-34,overall,1.2
Sabah,Tambunan,1/1/2022,male,35-39,overall,1.2
Sabah,Tambunan,1/1/2022,male,40-44,overall,0.9
Sabah,Tambunan,1/1/2022,male,45-49,overall,0.7
Sabah,Tambunan,1/1/2022,male,50-54,overall,0.6
Sabah,Tambunan,1/1/2022,male,55-59,overall,0.5
Sabah,Tambunan,1/1/2022,male,60-64,overall,0.4
Sabah,Tambunan,1/1/2022,male,65-69,overall,0.5
Sabah,Tambunan,1/1/2022,male,70-74,overall,0.4
Sabah,Tambunan,1/1/2022,male,75-79,overall,0.2
Sabah,Tambunan,1/1/2022,male,80-84,overall,0.1
Sabah,Tambunan,1/1/2022,male,85+,overall,0.1
Sabah,Tawau,1/1/2022,female,0-4,overall,12.9
Sabah,Tawau,1/1/2022,female,5-9,overall,13.4
Sabah,Tawau,1/1/2022,female,10-14,overall,14
Sabah,Tawau,1/1/2022,female,15-19,overall,17.5
Sabah,Tawau,1/1/2022,female,20-24,overall,19
Sabah,Tawau,1/1/2022,female,25-29,overall,20
Sabah,Tawau,1/1/2022,female,30-34,overall,16.6
Sabah,Tawau,1/1/2022,female,35-39,overall,15.1
Sabah,Tawau,1/1/2022,female,40-44,overall,11.5
Sabah,Tawau,1/1/2022,female,45-49,overall,8.5
Sabah,Tawau,1/1/2022,female,50-54,overall,7
Sabah,Tawau,1/1/2022,female,55-59,overall,5.8
Sabah,Tawau,1/1/2022,female,60-64,overall,4.6
Sabah,Tawau,1/1/2022,female,65-69,overall,4.9
Sabah,Tawau,1/1/2022,female,70-74,overall,2.8
Sabah,Tawau,1/1/2022,female,75-79,overall,1.6
Sabah,Tawau,1/1/2022,female,80-84,overall,1
Sabah,Tawau,1/1/2022,female,85+,overall,0.9
Sabah,Tawau,1/1/2022,male,0-4,overall,13.1
Sabah,Tawau,1/1/2022,male,5-9,overall,13.7
Sabah,Tawau,1/1/2022,male,10-14,overall,13.6
Sabah,Tawau,1/1/2022,male,15-19,overall,20.2
Sabah,Tawau,1/1/2022,male,20-24,overall,21.5
Sabah,Tawau,1/1/2022,male,25-29,overall,22.4
Sabah,Tawau,1/1/2022,male,30-34,overall,18.4
Sabah,Tawau,1/1/2022,male,35-39,overall,16.7
Sabah,Tawau,1/1/2022,male,40-44,overall,12.9
Sabah,Tawau,1/1/2022,male,45-49,overall,9.4
Sabah,Tawau,1/1/2022,male,50-54,overall,7.9
Sabah,Tawau,1/1/2022,male,55-59,overall,6.5
Sabah,Tawau,1/1/2022,male,60-64,overall,5.3
Sabah,Tawau,1/1/2022,male,65-69,overall,5
Sabah,Tawau,1/1/2022,male,70-74,overall,2.7
Sabah,Tawau,1/1/2022,male,75-79,overall,1.5
Sabah,Tawau,1/1/2022,male,80-84,overall,0.8
Sabah,Tawau,1/1/2022,male,85+,overall,0.8
Sabah,Telupid,1/1/2022,female,0-4,overall,1
Sabah,Telupid,1/1/2022,female,5-9,overall,1
Sabah,Telupid,1/1/2022,female,10-14,overall,1
Sabah,Telupid,1/1/2022,female,15-19,overall,1.3
Sabah,Telupid,1/1/2022,female,20-24,overall,1.5
Sabah,Telupid,1/1/2022,female,25-29,overall,1.6
Sabah,Telupid,1/1/2022,female,30-34,overall,1.3
Sabah,Telupid,1/1/2022,female,35-39,overall,1.1
Sabah,Telupid,1/1/2022,female,40-44,overall,0.8
Sabah,Telupid,1/1/2022,female,45-49,overall,0.6
Sabah,Telupid,1/1/2022,female,50-54,overall,0.5
Sabah,Telupid,1/1/2022,female,55-59,overall,0.4
Sabah,Telupid,1/1/2022,female,60-64,overall,0.3
Sabah,Telupid,1/1/2022,female,65-69,overall,0.3
Sabah,Telupid,1/1/2022,female,70-74,overall,0.2
Sabah,Telupid,1/1/2022,female,75-79,overall,0.1
Sabah,Telupid,1/1/2022,female,80-84,overall,0.1
Sabah,Telupid,1/1/2022,female,85+,overall,0.1
Sabah,Telupid,1/1/2022,male,0-4,overall,1.2
Sabah,Telupid,1/1/2022,male,5-9,overall,1.2
Sabah,Telupid,1/1/2022,male,10-14,overall,1.1
Sabah,Telupid,1/1/2022,male,15-19,overall,1.7
Sabah,Telupid,1/1/2022,male,20-24,overall,1.8
Sabah,Telupid,1/1/2022,male,25-29,overall,2
Sabah,Telupid,1/1/2022,male,30-34,overall,1.5
Sabah,Telupid,1/1/2022,male,35-39,overall,1.3
Sabah,Telupid,1/1/2022,male,40-44,overall,1
Sabah,Telupid,1/1/2022,male,45-49,overall,0.7
Sabah,Telupid,1/1/2022,male,50-54,overall,0.6
Sabah,Telupid,1/1/2022,male,55-59,overall,0.4
Sabah,Telupid,1/1/2022,male,60-64,overall,0.4
Sabah,Telupid,1/1/2022,male,65-69,overall,0.4
Sabah,Telupid,1/1/2022,male,70-74,overall,0.2
Sabah,Telupid,1/1/2022,male,75-79,overall,0.1
Sabah,Telupid,1/1/2022,male,80-84,overall,0.1
Sabah,Telupid,1/1/2022,male,85+,overall,0.1
Sabah,Tenom,1/1/2022,female,0-4,overall,2.2
Sabah,Tenom,1/1/2022,female,5-9,overall,2.3
Sabah,Tenom,1/1/2022,female,10-14,overall,2.6
Sabah,Tenom,1/1/2022,female,15-19,overall,2.4
Sabah,Tenom,1/1/2022,female,20-24,overall,2.2
Sabah,Tenom,1/1/2022,female,25-29,overall,2.4
Sabah,Tenom,1/1/2022,female,30-34,overall,2.2
Sabah,Tenom,1/1/2022,female,35-39,overall,2
Sabah,Tenom,1/1/2022,female,40-44,overall,1.6
Sabah,Tenom,1/1/2022,female,45-49,overall,1.2
Sabah,Tenom,1/1/2022,female,50-54,overall,1
Sabah,Tenom,1/1/2022,female,55-59,overall,0.9
Sabah,Tenom,1/1/2022,female,60-64,overall,0.7
Sabah,Tenom,1/1/2022,female,65-69,overall,0.7
Sabah,Tenom,1/1/2022,female,70-74,overall,0.5
Sabah,Tenom,1/1/2022,female,75-79,overall,0.3
Sabah,Tenom,1/1/2022,female,80-84,overall,0.2
Sabah,Tenom,1/1/2022,female,85+,overall,0.1
Sabah,Tenom,1/1/2022,male,0-4,overall,2.5
Sabah,Tenom,1/1/2022,male,5-9,overall,2.5
Sabah,Tenom,1/1/2022,male,10-14,overall,2.8
Sabah,Tenom,1/1/2022,male,15-19,overall,2.8
Sabah,Tenom,1/1/2022,male,20-24,overall,2.4
Sabah,Tenom,1/1/2022,male,25-29,overall,2.4
Sabah,Tenom,1/1/2022,male,30-34,overall,2.1
Sabah,Tenom,1/1/2022,male,35-39,overall,2
Sabah,Tenom,1/1/2022,male,40-44,overall,1.6
Sabah,Tenom,1/1/2022,male,45-49,overall,1.2
Sabah,Tenom,1/1/2022,male,50-54,overall,1
Sabah,Tenom,1/1/2022,male,55-59,overall,0.9
Sabah,Tenom,1/1/2022,male,60-64,overall,0.7
Sabah,Tenom,1/1/2022,male,65-69,overall,0.8
Sabah,Tenom,1/1/2022,male,70-74,overall,0.5
Sabah,Tenom,1/1/2022,male,75-79,overall,0.3
Sabah,Tenom,1/1/2022,male,80-84,overall,0.1
Sabah,Tenom,1/1/2022,male,85+,overall,0.2
Sabah,Tongod,1/1/2022,female,0-4,overall,1.5
Sabah,Tongod,1/1/2022,female,5-9,overall,1.6
Sabah,Tongod,1/1/2022,female,10-14,overall,1.6
Sabah,Tongod,1/1/2022,female,15-19,overall,2
Sabah,Tongod,1/1/2022,female,20-24,overall,2.2
Sabah,Tongod,1/1/2022,female,25-29,overall,2.3
Sabah,Tongod,1/1/2022,female,30-34,overall,1.8
Sabah,Tongod,1/1/2022,female,35-39,overall,1.6
Sabah,Tongod,1/1/2022,female,40-44,overall,1.2
Sabah,Tongod,1/1/2022,female,45-49,overall,0.9
Sabah,Tongod,1/1/2022,female,50-54,overall,0.7
Sabah,Tongod,1/1/2022,female,55-59,overall,0.6
Sabah,Tongod,1/1/2022,female,60-64,overall,0.4
Sabah,Tongod,1/1/2022,female,65-69,overall,0.5
Sabah,Tongod,1/1/2022,female,70-74,overall,0.3
Sabah,Tongod,1/1/2022,female,75-79,overall,0.1
Sabah,Tongod,1/1/2022,female,80-84,overall,0.1
Sabah,Tongod,1/1/2022,female,85+,overall,0.1
Sabah,Tongod,1/1/2022,male,0-4,overall,1.8
Sabah,Tongod,1/1/2022,male,5-9,overall,1.9
Sabah,Tongod,1/1/2022,male,10-14,overall,1.7
Sabah,Tongod,1/1/2022,male,15-19,overall,2.4
Sabah,Tongod,1/1/2022,male,20-24,overall,2.5
Sabah,Tongod,1/1/2022,male,25-29,overall,2.8
Sabah,Tongod,1/1/2022,male,30-34,overall,2.1
Sabah,Tongod,1/1/2022,male,35-39,overall,1.9
Sabah,Tongod,1/1/2022,male,40-44,overall,1.4
Sabah,Tongod,1/1/2022,male,45-49,overall,1
Sabah,Tongod,1/1/2022,male,50-54,overall,0.8
Sabah,Tongod,1/1/2022,male,55-59,overall,0.6
Sabah,Tongod,1/1/2022,male,60-64,overall,0.5
Sabah,Tongod,1/1/2022,male,65-69,overall,0.6
Sabah,Tongod,1/1/2022,male,70-74,overall,0.3
Sabah,Tongod,1/1/2022,male,75-79,overall,0.2
Sabah,Tongod,1/1/2022,male,80-84,overall,0.1
Sabah,Tongod,1/1/2022,male,85+,overall,0.1
Sabah,Tuaran,1/1/2022,female,0-4,overall,5.5
Sabah,Tuaran,1/1/2022,female,5-9,overall,6.4
Sabah,Tuaran,1/1/2022,female,10-14,overall,7
Sabah,Tuaran,1/1/2022,female,15-19,overall,6.6
Sabah,Tuaran,1/1/2022,female,20-24,overall,6
Sabah,Tuaran,1/1/2022,female,25-29,overall,6.3
Sabah,Tuaran,1/1/2022,female,30-34,overall,5.9
Sabah,Tuaran,1/1/2022,female,35-39,overall,5.5
Sabah,Tuaran,1/1/2022,female,40-44,overall,4.2
Sabah,Tuaran,1/1/2022,female,45-49,overall,3.2
Sabah,Tuaran,1/1/2022,female,50-54,overall,2.7
Sabah,Tuaran,1/1/2022,female,55-59,overall,2.3
Sabah,Tuaran,1/1/2022,female,60-64,overall,1.8
Sabah,Tuaran,1/1/2022,female,65-69,overall,1.7
Sabah,Tuaran,1/1/2022,female,70-74,overall,1.1
Sabah,Tuaran,1/1/2022,female,75-79,overall,0.6
Sabah,Tuaran,1/1/2022,female,80-84,overall,0.3
Sabah,Tuaran,1/1/2022,female,85+,overall,0.2
Sabah,Tuaran,1/1/2022,male,0-4,overall,6.2
Sabah,Tuaran,1/1/2022,male,5-9,overall,6.9
Sabah,Tuaran,1/1/2022,male,10-14,overall,7.3
Sabah,Tuaran,1/1/2022,male,15-19,overall,7.4
Sabah,Tuaran,1/1/2022,male,20-24,overall,6.4
Sabah,Tuaran,1/1/2022,male,25-29,overall,6.2
Sabah,Tuaran,1/1/2022,male,30-34,overall,5.6
Sabah,Tuaran,1/1/2022,male,35-39,overall,5.3
Sabah,Tuaran,1/1/2022,male,40-44,overall,4.2
Sabah,Tuaran,1/1/2022,male,45-49,overall,3.1
Sabah,Tuaran,1/1/2022,male,50-54,overall,2.7
Sabah,Tuaran,1/1/2022,male,55-59,overall,2.3
Sabah,Tuaran,1/1/2022,male,60-64,overall,1.9
Sabah,Tuaran,1/1/2022,male,65-69,overall,1.9
Sabah,Tuaran,1/1/2022,male,70-74,overall,1.1
Sabah,Tuaran,1/1/2022,male,75-79,overall,0.6
Sabah,Tuaran,1/1/2022,male,80-84,overall,0.4
Sabah,Tuaran,1/1/2022,male,85+,overall,0.3
Sarawak,Asajaya,1/1/2022,female,0-4,overall,1.3
Sarawak,Asajaya,1/1/2022,female,5-9,overall,1.2
Sarawak,Asajaya,1/1/2022,female,10-14,overall,1.5
Sarawak,Asajaya,1/1/2022,female,15-19,overall,1.7
Sarawak,Asajaya,1/1/2022,female,20-24,overall,1.2
Sarawak,Asajaya,1/1/2022,female,25-29,overall,1.2
Sarawak,Asajaya,1/1/2022,female,30-34,overall,1.1
Sarawak,Asajaya,1/1/2022,female,35-39,overall,1.1
Sarawak,Asajaya,1/1/2022,female,40-44,overall,1
Sarawak,Asajaya,1/1/2022,female,45-49,overall,1
Sarawak,Asajaya,1/1/2022,female,50-54,overall,1
Sarawak,Asajaya,1/1/2022,female,55-59,overall,0.9
Sarawak,Asajaya,1/1/2022,female,60-64,overall,0.8
Sarawak,Asajaya,1/1/2022,female,65-69,overall,0.7
Sarawak,Asajaya,1/1/2022,female,70-74,overall,0.5
Sarawak,Asajaya,1/1/2022,female,75-79,overall,0.3
Sarawak,Asajaya,1/1/2022,female,80-84,overall,0.2
Sarawak,Asajaya,1/1/2022,female,85+,overall,0.1
Sarawak,Asajaya,1/1/2022,male,0-4,overall,1.3
Sarawak,Asajaya,1/1/2022,male,5-9,overall,1.3
Sarawak,Asajaya,1/1/2022,male,10-14,overall,1.6
Sarawak,Asajaya,1/1/2022,male,15-19,overall,1.8
Sarawak,Asajaya,1/1/2022,male,20-24,overall,1.3
Sarawak,Asajaya,1/1/2022,male,25-29,overall,1.3
Sarawak,Asajaya,1/1/2022,male,30-34,overall,1.3
Sarawak,Asajaya,1/1/2022,male,35-39,overall,1.1
Sarawak,Asajaya,1/1/2022,male,40-44,overall,1
Sarawak,Asajaya,1/1/2022,male,45-49,overall,1
Sarawak,Asajaya,1/1/2022,male,50-54,overall,1
Sarawak,Asajaya,1/1/2022,male,55-59,overall,1
Sarawak,Asajaya,1/1/2022,male,60-64,overall,0.8
Sarawak,Asajaya,1/1/2022,male,65-69,overall,0.7
Sarawak,Asajaya,1/1/2022,male,70-74,overall,0.5
Sarawak,Asajaya,1/1/2022,male,75-79,overall,0.3
Sarawak,Asajaya,1/1/2022,male,80-84,overall,0.2
Sarawak,Asajaya,1/1/2022,male,85+,overall,0
Sarawak,Bau,1/1/2022,female,0-4,overall,1.7
Sarawak,Bau,1/1/2022,female,5-9,overall,1.5
Sarawak,Bau,1/1/2022,female,10-14,overall,1.8
Sarawak,Bau,1/1/2022,female,15-19,overall,2.2
Sarawak,Bau,1/1/2022,female,20-24,overall,2
Sarawak,Bau,1/1/2022,female,25-29,overall,2.1
Sarawak,Bau,1/1/2022,female,30-34,overall,2
Sarawak,Bau,1/1/2022,female,35-39,overall,1.7
Sarawak,Bau,1/1/2022,female,40-44,overall,1.5
Sarawak,Bau,1/1/2022,female,45-49,overall,1.6
Sarawak,Bau,1/1/2022,female,50-54,overall,1.7
Sarawak,Bau,1/1/2022,female,55-59,overall,1.6
Sarawak,Bau,1/1/2022,female,60-64,overall,1.3
Sarawak,Bau,1/1/2022,female,65-69,overall,1
Sarawak,Bau,1/1/2022,female,70-74,overall,0.8
Sarawak,Bau,1/1/2022,female,75-79,overall,0.5
Sarawak,Bau,1/1/2022,female,80-84,overall,0.4
Sarawak,Bau,1/1/2022,female,85+,overall,0.2
Sarawak,Bau,1/1/2022,male,0-4,overall,1.8
Sarawak,Bau,1/1/2022,male,5-9,overall,1.7
Sarawak,Bau,1/1/2022,male,10-14,overall,1.9
Sarawak,Bau,1/1/2022,male,15-19,overall,2.4
Sarawak,Bau,1/1/2022,male,20-24,overall,2.4
Sarawak,Bau,1/1/2022,male,25-29,overall,2.4
Sarawak,Bau,1/1/2022,male,30-34,overall,2.2
Sarawak,Bau,1/1/2022,male,35-39,overall,1.9
Sarawak,Bau,1/1/2022,male,40-44,overall,1.6
Sarawak,Bau,1/1/2022,male,45-49,overall,1.7
Sarawak,Bau,1/1/2022,male,50-54,overall,1.8
Sarawak,Bau,1/1/2022,male,55-59,overall,1.7
Sarawak,Bau,1/1/2022,male,60-64,overall,1.5
Sarawak,Bau,1/1/2022,male,65-69,overall,1
Sarawak,Bau,1/1/2022,male,70-74,overall,0.7
Sarawak,Bau,1/1/2022,male,75-79,overall,0.4
Sarawak,Bau,1/1/2022,male,80-84,overall,0.2
Sarawak,Bau,1/1/2022,male,85+,overall,0.1
Sarawak,Belaga,1/1/2022,female,0-4,overall,0.5
Sarawak,Belaga,1/1/2022,female,5-9,overall,0.7
Sarawak,Belaga,1/1/2022,female,10-14,overall,0.9
Sarawak,Belaga,1/1/2022,female,15-19,overall,1.1
Sarawak,Belaga,1/1/2022,female,20-24,overall,0.8
Sarawak,Belaga,1/1/2022,female,25-29,overall,1
Sarawak,Belaga,1/1/2022,female,30-34,overall,1
Sarawak,Belaga,1/1/2022,female,35-39,overall,0.8
Sarawak,Belaga,1/1/2022,female,40-44,overall,0.8
Sarawak,Belaga,1/1/2022,female,45-49,overall,0.7
Sarawak,Belaga,1/1/2022,female,50-54,overall,0.5
Sarawak,Belaga,1/1/2022,female,55-59,overall,0.4
Sarawak,Belaga,1/1/2022,female,60-64,overall,0.2
Sarawak,Belaga,1/1/2022,female,65-69,overall,0.2
Sarawak,Belaga,1/1/2022,female,70-74,overall,0.1
Sarawak,Belaga,1/1/2022,female,75-79,overall,0
Sarawak,Belaga,1/1/2022,female,80-84,overall,0
Sarawak,Belaga,1/1/2022,female,85+,overall,0
Sarawak,Belaga,1/1/2022,male,0-4,overall,0.5
Sarawak,Belaga,1/1/2022,male,5-9,overall,0.7
Sarawak,Belaga,1/1/2022,male,10-14,overall,1
Sarawak,Belaga,1/1/2022,male,15-19,overall,1.2
Sarawak,Belaga,1/1/2022,male,20-24,overall,1
Sarawak,Belaga,1/1/2022,male,25-29,overall,1.4
Sarawak,Belaga,1/1/2022,male,30-34,overall,1.4
Sarawak,Belaga,1/1/2022,male,35-39,overall,1.5
Sarawak,Belaga,1/1/2022,male,40-44,overall,1.3
Sarawak,Belaga,1/1/2022,male,45-49,overall,0.8
Sarawak,Belaga,1/1/2022,male,50-54,overall,0.7
Sarawak,Belaga,1/1/2022,male,55-59,overall,0.5
Sarawak,Belaga,1/1/2022,male,60-64,overall,0.3
Sarawak,Belaga,1/1/2022,male,65-69,overall,0.2
Sarawak,Belaga,1/1/2022,male,70-74,overall,0.1
Sarawak,Belaga,1/1/2022,male,75-79,overall,0
Sarawak,Belaga,1/1/2022,male,80-84,overall,0
Sarawak,Belaga,1/1/2022,male,85+,overall,0
Sarawak,Beluru,1/1/2022,female,0-4,overall,0.7
Sarawak,Beluru,1/1/2022,female,5-9,overall,1.2
Sarawak,Beluru,1/1/2022,female,10-14,overall,1.2
Sarawak,Beluru,1/1/2022,female,15-19,overall,1.6
Sarawak,Beluru,1/1/2022,female,20-24,overall,0.8
Sarawak,Beluru,1/1/2022,female,25-29,overall,1.5
Sarawak,Beluru,1/1/2022,female,30-34,overall,1
Sarawak,Beluru,1/1/2022,female,35-39,overall,0.9
Sarawak,Beluru,1/1/2022,female,40-44,overall,1
Sarawak,Beluru,1/1/2022,female,45-49,overall,0.7
Sarawak,Beluru,1/1/2022,female,50-54,overall,0.6
Sarawak,Beluru,1/1/2022,female,55-59,overall,0.5
Sarawak,Beluru,1/1/2022,female,60-64,overall,0.4
Sarawak,Beluru,1/1/2022,female,65-69,overall,0.4
Sarawak,Beluru,1/1/2022,female,70-74,overall,0.2
Sarawak,Beluru,1/1/2022,female,75-79,overall,0.1
Sarawak,Beluru,1/1/2022,female,80-84,overall,0.1
Sarawak,Beluru,1/1/2022,female,85+,overall,0.1
Sarawak,Beluru,1/1/2022,male,0-4,overall,0.6
Sarawak,Beluru,1/1/2022,male,5-9,overall,1.2
Sarawak,Beluru,1/1/2022,male,10-14,overall,1.2
Sarawak,Beluru,1/1/2022,male,15-19,overall,1.6
Sarawak,Beluru,1/1/2022,male,20-24,overall,1
Sarawak,Beluru,1/1/2022,male,25-29,overall,1.8
Sarawak,Beluru,1/1/2022,male,30-34,overall,1.6
Sarawak,Beluru,1/1/2022,male,35-39,overall,1.4
Sarawak,Beluru,1/1/2022,male,40-44,overall,1.2
Sarawak,Beluru,1/1/2022,male,45-49,overall,0.8
Sarawak,Beluru,1/1/2022,male,50-54,overall,0.7
Sarawak,Beluru,1/1/2022,male,55-59,overall,0.5
Sarawak,Beluru,1/1/2022,male,60-64,overall,0.5
Sarawak,Beluru,1/1/2022,male,65-69,overall,0.4
Sarawak,Beluru,1/1/2022,male,70-74,overall,0.2
Sarawak,Beluru,1/1/2022,male,75-79,overall,0.2
Sarawak,Beluru,1/1/2022,male,80-84,overall,0.1
Sarawak,Beluru,1/1/2022,male,85+,overall,0
Sarawak,Betong,1/1/2022,female,0-4,overall,1.2
Sarawak,Betong,1/1/2022,female,5-9,overall,1
Sarawak,Betong,1/1/2022,female,10-14,overall,1.4
Sarawak,Betong,1/1/2022,female,15-19,overall,1.6
Sarawak,Betong,1/1/2022,female,20-24,overall,1.2
Sarawak,Betong,1/1/2022,female,25-29,overall,1.2
Sarawak,Betong,1/1/2022,female,30-34,overall,1.3
Sarawak,Betong,1/1/2022,female,35-39,overall,1.2
Sarawak,Betong,1/1/2022,female,40-44,overall,1
Sarawak,Betong,1/1/2022,female,45-49,overall,1.1
Sarawak,Betong,1/1/2022,female,50-54,overall,1.1
Sarawak,Betong,1/1/2022,female,55-59,overall,1.2
Sarawak,Betong,1/1/2022,female,60-64,overall,1
Sarawak,Betong,1/1/2022,female,65-69,overall,0.8
Sarawak,Betong,1/1/2022,female,70-74,overall,0.6
Sarawak,Betong,1/1/2022,female,75-79,overall,0.3
Sarawak,Betong,1/1/2022,female,80-84,overall,0.2
Sarawak,Betong,1/1/2022,female,85+,overall,0.1
Sarawak,Betong,1/1/2022,male,0-4,overall,1.3
Sarawak,Betong,1/1/2022,male,5-9,overall,1.1
Sarawak,Betong,1/1/2022,male,10-14,overall,1.5
